"";"id";"time";"activityrecognition#0";"activityrecognition#1";"android.sensor.accelerometer#mean";"android.sensor.accelerometer#min";"android.sensor.accelerometer#max";"android.sensor.accelerometer#std";"android.sensor.game_rotation_vector#mean";"android.sensor.game_rotation_vector#min";"android.sensor.game_rotation_vector#max";"android.sensor.game_rotation_vector#std";"android.sensor.gravity#mean";"android.sensor.gravity#min";"android.sensor.gravity#max";"android.sensor.gravity#std";"android.sensor.gyroscope#mean";"android.sensor.gyroscope#min";"android.sensor.gyroscope#max";"android.sensor.gyroscope#std";"android.sensor.gyroscope_uncalibrated#mean";"android.sensor.gyroscope_uncalibrated#min";"android.sensor.gyroscope_uncalibrated#max";"android.sensor.gyroscope_uncalibrated#std";"android.sensor.light#mean";"android.sensor.light#min";"android.sensor.light#max";"android.sensor.light#std";"android.sensor.linear_acceleration#mean";"android.sensor.linear_acceleration#min";"android.sensor.linear_acceleration#max";"android.sensor.linear_acceleration#std";"android.sensor.magnetic_field#mean";"android.sensor.magnetic_field#min";"android.sensor.magnetic_field#max";"android.sensor.magnetic_field#std";"android.sensor.magnetic_field_uncalibrated#mean";"android.sensor.magnetic_field_uncalibrated#min";"android.sensor.magnetic_field_uncalibrated#max";"android.sensor.magnetic_field_uncalibrated#std";"android.sensor.orientation#mean";"android.sensor.orientation#min";"android.sensor.orientation#max";"android.sensor.orientation#std";"android.sensor.pressure#mean";"android.sensor.pressure#min";"android.sensor.pressure#max";"android.sensor.pressure#std";"android.sensor.proximity#mean";"android.sensor.proximity#min";"android.sensor.proximity#max";"android.sensor.proximity#std";"android.sensor.rotation_vector#mean";"android.sensor.rotation_vector#min";"android.sensor.rotation_vector#max";"android.sensor.rotation_vector#std";"android.sensor.step_counter#mean";"android.sensor.step_counter#min";"android.sensor.step_counter#max";"android.sensor.step_counter#std";"sound#mean";"sound#min";"sound#max";"sound#std";"speed#mean";"speed#min";"speed#max";"speed#std";"target";"user"
"2460";"6205";"177.0";"";"92.0";"10.0089871809";"9.6244252213";"10.7682376645";"0.312907010576";"0.949925441562";"0.949518150597";"0.950449922743";"0.000476812324778";"9.80665017849";"9.80664964605";"9.80665070927";"2.96453133449e-07";"0.0560557164854";"0.00829314832484";"0.135935673114";"0.0368489184318";"0.0452307500111";"0.0248187573288";"0.0834703598194";"0.0201566616824";"27.0";"27.0";"27.0";"";"0.43108278341";"0.115360626033";"0.77880147009";"0.23765984678";"34.1763043959";"27.7447510888";"37.7187915054";"2.67505824162";"132.810425381";"132.810425381";"132.810425381";"0.982338084744";"213.544189641";"213.178971378";"213.80130689";"0.206594244968";"";"";"";"";"";"";"";"";"0.967710565611";"0.966387869052";"0.968528888352";"0.000958097535428";"";"";"";"";"89.7566199297";"89.7566199297";"89.7566199297";"0.0039897698322";"";"";"";"";"Train";"U1"
"2461";"12789";"47.0";"";"100.0";"10.2688483391";"7.15990213444";"18.8222699627";"3.00646358262";"";"";"";"";"9.80665116474";"9.80665116474";"9.80665116474";"3.27150022819e-07";"1.9780990501";"0.109063318488";"3.99020132826";"1.05590117987";"";"";"";"";"58.0";"15.0";"101.0";"60.811183182";"5.19937843234";"3.86004969036";"6.98293243293";"1.60813594458";"41.6525662237";"39.5652645164";"43.9021016724";"1.56970455036";"";"";"";"";"232.151342906";"206.728347401";"266.098520738";"20.8332782877";"";"";"";"";"";"";"";"";"0.960649825538";"0.948638476139";"0.972661174936";"0.0169866132218";"";"";"";"";"73.757710497";"73.757710497";"73.757710497";"";"";"";"";"";"Walking";"U9"
"2463";"6761";"76.0";"";"90.0";"11.1420992094";"9.24834630361";"13.2098744872";"1.82429593285";"0.986351816883";"0.985121571998";"0.988709551825";"0.00204250463432";"9.80665022107";"9.80664978111";"9.80665064232";"3.47234592158e-07";"0.320578211482";"0.0816563780887";"0.734432031517";"0.199726519558";"0.490381409952";"0.121855724865";"0.894658274717";"0.271363081527";"83.5";"79.0";"88.0";"6.36396103068";"2.17189874562";"1.63486102438";"3.18694351979";"0.719746376298";"52.0446650516";"50.700832843";"54.7113823353";"2.30946866165";"139.493566408";"117.730087968";"161.257044849";"30.778206375";"165.556796831";"161.87162158";"167.649585326";"3.20124787357";"";"";"";"";"";"";"";"";"0.995353825832";"0.98567342508";"0.998897203109";"0.00547974841416";"901.0";"901.0";"901.0";"";"89.7752434413";"89.7752434413";"89.7752434413";"0.100732844234";"1.0";"1.0";"1.0";"";"Walking";"U1"
"2464";"20260";"21.0";"";"100.0";"9.71429455076";"4.69746504099";"17.8854500662";"4.20570131991";"0.901359771998";"0.898314157907";"0.905355673398";"0.00361566309004";"9.80665206485";"9.80665171339";"9.80665258368";"3.37608703869e-07";"1.70620539588";"0.560511432179";"3.35726941849";"0.955075468411";"1.36551901667";"0.523893093613";"2.40113660134";"0.551208879382";"";"";"";"";"5.00532773717";"2.1135431132";"9.23413242012";"2.60502531997";"14.2741652799";"3.96557819031";"46.5460371637";"9.45179178634";"77.4462505369";"76.4147042869";"78.5042047043";"1.04500049385";"146.656125504";"119.925548379";"162.873633285";"19.5661997388";"1011.04333";"1011.04333";"1011.04333";"";"";"";"";"";"0.825753316908";"0.778847369783";"0.862744627064";"0.0315501054236";"";"";"";"";"73.7022893809";"73.7022893809";"73.7022893809";"";"1.25";"1.25";"1.25";"";"Walking";"U3"
"2466";"10771";"134.0";"";"62.0";"9.78775251068";"9.50010073188";"10.2977078362";"0.120241283928";"0.999240635945";"0.998063082125";"0.999944494812";"0.000749340224993";"9.80659306105";"9.80659306105";"9.80659306105";"3.52863537222e-05";"0.01988558946";"0.00532539992339";"0.0350915373029";"0.0148935719848";"0.215717678262";"0.103241649196";"0.379179564461";"0.131805271412";"175.0";"175.0";"175.0";"";"0.41348516221";"0.41348516221";"0.41348516221";"0.0279632936268";"51.1666290952";"50.8307931401";"51.5024650502";"0.474943762364";"253.327289355";"251.129759786";"255.333459972";"1.86151231267";"322.32576639";"320.178550968";"325.620157535";"1.70188434381";"";"";"";"";"";"";"";"";"0.664245456952";"0.630762433428";"0.67848852509";"0.0224712286513";"6803.0";"6803.0";"6803.0";"";"28.9431606268";"28.9431606268";"28.9431606268";"3.84373657708";"0.86094576";"0.86094576";"0.86094576";"";"Still";"U10"
"2467";"1980";"606.0";"";"100.0";"9.86461486568";"9.77164653627";"10.008901573";"0.0772934615538";"0.502806583822";"0.502724995924";"0.50288504927";"6.74891023057e-05";"9.80665024453";"9.8066497915";"9.80665082733";"2.52302449038e-07";"0.00545497331931";"0.00142643157678";"0.0152115432614";"0.00272876294045";"0.0365566659875";"0.0306946462792";"0.0486075491071";"0.00583151103258";"4.5";"1.0";"8.0";"4.94974746831";"0.0669111901821";"0.00948674411521";"0.104483509024";"0.03500061112";"55.2599805229";"53.5795615032";"56.5424368921";"1.1271412357";"162.051677073";"161.588029254";"162.515324891";"0.655697033087";"50.6477359499";"50.6357462341";"50.6597256656";"0.0169560186227";"";"";"";"";"";"";"";"";"0.448510340634";"0.448225545546";"0.448850230646";"0.000216401940001";"";"";"";"";"89.0290298513";"88.3994452255";"89.6586144772";"0.890367116558";"16.0";"16.0";"16.0";"";"Car";"U1"
"2470";"116";"23.0";"";"8.0";"9.49619504093";"7.40166216179";"12.2394222846";"1.63173873829";"0.933913597957";"0.930291522737";"0.937256715313";"0.00315975980444";"9.8066500734";"9.80664921184";"9.80665081292";"5.06950843414e-07";"0.106397872693";"0.0513083304764";"0.166397784846";"0.0402660676166";"0.113840918884";"0.0742365417056";"0.171550291529";"0.0443297668158";"138.0";"56.0";"224.0";"93.0698662296";"1.08684651386";"0.816704905148";"1.34608977101";"0.264860651289";"41.793079487";"40.5368516056";"43.1876951757";"1.15645287995";"161.507247767";"161.507247767";"161.507247767";"0.666200005061";"179.900774028";"177.646782822";"183.411365005";"3.08089015943";"";"";"";"";"";"";"";"";"0.92595118374";"0.916225277848";"0.929497147635";"0.00558461971733";"";"";"";"";"89.7617030306";"89.7617030306";"89.7617030306";"";"";"";"";"";"Bus";"U1"
"2471";"12413";"8.0";"";"100.0";"9.75434310705";"7.93025218439";"11.8712299177";"0.487323999514";"0.992848844094";"0.992848844094";"0.992848844094";"0.0145619435684";"9.80098609093";"9.7975400091";"9.80443217275";"0.00487349565396";"0.48401776169";"0.049999997";"1.23778017515";"0.433840518914";"0.295892099008";"0.0469041575982";"0.425440947724";"0.215689123549";"0.0";"0.0";"0.0";"";"0.525968412086";"0.022360679775";"1.22331516299";"0.405152644521";"204.982335347";"204.209720556";"205.762776031";"0.585654920978";"313.400106015";"304.968303822";"322.70840362";"6.91552360435";"175.687015483";"153.306754228";"217.257704122";"23.0714103225";"1007.15666667";"1007.15";"1007.16";"0.00516397779494";"";"";"";"";"0.973255001896";"0.973255001896";"0.973255001896";"0.00602015887549";"";"";"";"";"";"";"";"";"";"";"";"";"Walking";"U10"
"2472";"19404";"45.0";"";"100.0";"10.4213602249";"10.2869128007";"10.6414739371";"0.159445515636";"0.571256499167";"0.570661060627";"0.571851937706";"0.00084207725812";"9.80665074608";"9.80665065866";"9.8066508335";"1.23630549803e-07";"0.00795422881831";"0.00620835680912";"0.00970010082751";"0.00246903587357";"0.0193709237853";"0.00553247027057";"0.0720087547465";"0.0192437891342";"1621.9559";"1621.9559";"1621.9559";"";"0.745521905407";"0.73352705786";"0.757516752955";"0.0169632760803";"81.9798250589";"80.8947563441";"83.091521415";"0.657579015825";"98.8608935166";"98.4627745331";"99.2590125001";"0.563025265904";"162.586726933";"162.53880477";"162.626905709";"0.0367482791923";"1010.5946";"1010.5946";"1010.5946";"";"";"";"";"";"0.986958020856";"0.986956435475";"0.986959606237";"2.2420673117e-06";"";"";"";"";"75.340147279";"75.340147279";"75.340147279";"";"0.0";"0.0";"0.0";"";"Bus";"U3"
"2473";"142";"49.0";"";"8.0";"10.0771470209";"9.55220118987";"10.7840144887";"0.438609791869";"0.946547549675";"0.945337328171";"0.947241200071";"0.000789886676999";"9.8066500321";"9.80664973379";"9.80665033721";"2.24746905943e-07";"0.161446230279";"0.0356140624914";"0.373928125258";"0.0928161749114";"0.250718001973";"0.122566813565";"0.487400852405";"0.205207968218";"304.5";"125.0";"484.0";"253.851334446";"1.50610599262";"1.08891032498";"1.92330166026";"0.59000377134";"44.1005045845";"42.0549555914";"45.8585295042";"1.40250059922";"140.869619425";"140.599490573";"141.139748278";"0.382019886794";"330.673297439";"330.673297439";"330.673297439";"3.93051128353";"";"";"";"";"";"";"";"";"0.391701910955";"0.381332525611";"0.403308978479";"0.0110403810192";"";"";"";"";"89.7820057394";"89.7820057394";"89.7820057394";"0.0191471786077";"10.25";"10.25";"10.25";"";"Bus";"U1"
"2475";"5127";"89.0";"";"100.0";"10.2218120371";"9.95021890144";"10.8809161589";"0.257850431197";"0.99569328699";"0.995419528495";"0.995967045486";"0.000387152977151";"9.80665033249";"9.80664975802";"9.80665092225";"3.85418312941e-07";"0.0478180754494";"0.0152701222774";"0.118770614335";"0.0264766071921";"0.0765822280815";"0.0314039258323";"0.119545618861";"0.0345681781328";"";"";"";"";"0.38105676893";"0.0887842008037";"0.539984149959";"0.194127165037";"14.0208224864";"11.9847975629";"17.200132375";"2.78931079019";"126.122458957";"124.672051861";"126.889359444";"1.25678128308";"206.093386609";"203.061597402";"217.546370067";"5.1691426189";"";"";"";"";"";"";"";"";"0.99372205705";"0.992899872908";"0.994418520984";"0.00054998434157";"";"";"";"";"89.7676262177";"89.7600089941";"89.7752434413";"0.0107723809297";"";"";"";"";"Train";"U1"
"2476";"6810";"125.0";"";"90.0";"10.4494269901";"7.42001161735";"15.7048324286";"4.56900840426";"0.790371719732";"0.773101579811";"0.811264466309";"0.0193376300436";"9.80665015363";"9.80664955651";"9.80665075074";"8.44448130198e-07";"1.14003919324";"0.144226587235";"2.2995998424";"0.615941679577";"1.18390672932";"0.600927262961";"2.23530377184";"0.670291512702";"11.5";"11.0";"12.0";"0.707106781187";"2.7949588901";"0.98493117437";"3.9515536496";"1.58759037502";"61.6029032686";"61.6029032686";"61.6029032686";"2.88395198381";"115.84831316";"111.094732133";"120.16267326";"3.25892348415";"112.33885288";"107.785767621";"118.073135574";"5.24441659152";"";"";"";"";"";"";"";"";"0.801678096406";"0.722839901692";"0.854621058011";"0.0481673584628";"1174.0";"1174.0";"1174.0";"";"89.8205067126";"89.8205067126";"89.8205067126";"0.037869721732";"1.0";"1.0";"1.0";"";"Walking";"U1"
"2479";"11615";"356.0";"";"100.0";"9.82967876453";"9.81739483381";"9.85566937715";"0.00861573503045";"0.91790957805";"0.917907254561";"0.917912009587";"1.62415042186e-06";"9.80662256146";"9.80661467582";"9.8066284716";"7.10688795393e-06";"0.0036651915";"0.0036651915";"0.0036651915";"0.0";"0.0500909503902";"0.0500909503902";"0.0500909503902";"0.0";"3.0";"3.0";"3.0";"";"0.00141936015287";"0.00113578166916";"0.00170293863659";"0.000401040537667";"39.6718363097";"39.6422970922";"39.7013755272";"0.0417747620104";"281.321062806";"280.306458965";"282.07715866";"0.913216369059";"348.981141085";"348.981129921";"348.981159579";"9.6245820634e-06";"";"";"";"";"0.0";"0.0";"0.0";"";"0.0963264014833";"0.0963243349315";"0.0963346676903";"4.62095021439e-06";"9198.0";"9198.0";"9198.0";"";"57.808420376";"57.808420376";"57.808420376";"3.04904161685";"0.001152046";"0.001152046";"0.001152046";"2.57389696779e-05";"Still";"U10"
"2480";"10968";"194.0";"";"100.0";"9.83099917189";"9.8170725255";"9.84600498972";"0.00659440208191";"0.481198922791";"0.481196060074";"0.481201525247";"1.4767692883e-06";"9.80656782842";"9.80656782842";"9.80656782842";"3.05538235047e-05";"0.0029926163282";"0.0029926163282";"0.0029926163282";"0.000538852005808";"0.0491964613977";"0.0491888763734";"0.0492040464219";"1.07268441653e-05";"16.0";"16.0";"16.0";"";"0.00604483250388";"0.00604483250388";"0.00604483250388";"0.0113884376174";"62.5919947957";"62.5919947957";"62.5919947957";"0.666835430582";"270.442605972";"270.442605972";"270.442605972";"0.607710469803";"32.0859703545";"32.0779893378";"32.0881328786";"0.00395005958015";"";"";"";"";"";"";"";"";"0.276395423354";"0.276391946292";"0.276398900416";"4.91730823764e-06";"6803.0";"6803.0";"6803.0";"";"";"";"";"";"1.0904151";"1.0904151";"1.0904151";"";"Still";"U10"
"2482";"3387";"113.0";"";"100.0";"10.1989281858";"10.1820464418";"10.2177657859";"0.0101874679638";"0.996551471059";"0.996491871105";"0.996601164755";"5.19038163637e-05";"9.80665018102";"9.80664951408";"9.80665101719";"4.95872460486e-07";"0.00859511040859";"0.00119506621935";"0.0216991351243";"0.00483933774916";"0.0406148233335";"0.0338430000494";"0.0539776794443";"0.00634969039987";"5.0";"5.0";"5.0";"";"0.0235592432844";"0.016464317671";"0.0275369515904";"0.00615943084097";"41.3755567694";"40.3207948993";"42.7308001736";"0.873928197093";"101.606419304";"100.354571444";"102.860877093";"1.25315486288";"224.913118737";"224.777379445";"225.024593884";"0.125380645484";"";"";"";"";"";"";"";"";"0.997237570335";"0.997121633516";"0.997396634356";"8.26419344602e-05";"";"";"";"";"72.2493192791";"72.2493192791";"72.2493192791";"1.13502955374";"";"";"";"";"Still";"U1"
"2484";"6028";"386.0";"";"15.0";"10.1059704801";"10.0405398835";"10.1687073292";"0.0525467572179";"0.872846554336";"0.872590558189";"0.873102550483";"0.000362033223003";"9.80665018115";"9.80664989617";"9.80665061479";"3.81680506532e-07";"0.117371865814";"0.00289904944867";"0.731804939931";"0.20892587817";"0.156453690666";"0.0306347732676";"0.49672364368";"0.162170851882";"3.0";"3.0";"3.0";"24.0416305603";"0.477085490373";"0.170049359624";"0.784121621121";"0.434214660243";"117.895287677";"63.7600101296";"150.387977749";"33.6093768977";"154.618724535";"151.034413869";"158.203035201";"5.06898075562";"206.207663854";"206.207663854";"206.207663854";"3.53698267651";"";"";"";"";"";"";"";"";"0.987623670967";"0.987108832426";"0.988547680172";"0.000650831179074";"";"";"";"";"89.7537946988";"89.7537946988";"89.7537946988";"26.507213569";"";"";"";"";"Train";"U1"
"2486";"11503";"244.0";"";"100.0";"9.81590971987";"9.76775192833";"9.83568351795";"0.0130414655395";"0.289090333421";"0.289043381076";"0.289146033649";"3.3730780548e-05";"9.80657088793";"9.80657088793";"9.80657088793";"7.64557085854e-06";"0.0113589027252";"0.0110632397156";"0.0116545657349";"0.000418130638139";"0.0516009244426";"0.0511670296959";"0.0520348191893";"0.000613619835426";"4.0";"4.0";"4.0";"";"0.0192438715499";"0.0149006711258";"0.0235870719739";"0.0061422129438";"20.9461735766";"20.9461735766";"20.9461735766";"0.402586398014";"289.019656878";"288.554831228";"289.484482529";"0.657362739076";"307.163715036";"307.162310344";"307.172907325";"0.00323503252338";"";"";"";"";"0.0";"0.0";"0.0";"";"0.449061199169";"0.449017425576";"0.449104972761";"6.19052081873e-05";"9198.0";"9198.0";"9198.0";"";"50.7311688514";"50.7311688514";"50.7311688514";"0.65806644836";"0.19667171";"0.19667171";"0.19667171";"";"Still";"U10"
"2489";"270";"86.0";"";"15.0";"10.5363392426";"7.8123302998";"14.8969218014";"2.02931265538";"0.585542808541";"0.576235218293";"0.594335967355";"0.00554004666748";"9.80665023588";"9.80664971277";"9.80665107392";"3.73945896975e-07";"0.27452533842";"0.0882483501833";"0.580133811431";"0.1248140518";"0.232521453569";"0.0715715423808";"0.430884115764";"0.14101320317";"1.0";"1.0";"1.0";"0.0";"1.65316784661";"1.42062209122";"1.88571360201";"0.328869361152";"48.7389245231";"47.4907529881";"50.186960743";"1.11310302636";"162.069996558";"162.069996558";"162.069996558";"0.60031552206";"160.129430122";"159.118909159";"160.712975786";"0.629091912012";"";"";"";"";"";"";"";"";"0.95773940682";"0.956416627108";"0.958744348766";"0.000665538971879";"";"";"";"";"89.7667809406";"89.7605737097";"89.7729881715";"0.00877835018379";"6.75";"6.75";"6.75";"";"Bus";"U1"
"2490";"12098";"155.0";"";"100.0";"9.72880002253";"7.68743846505";"10.5525550655";"0.379765169904";"0.79887820131";"0.782381879646";"0.822079306923";"0.00903442304244";"9.80658742411";"9.80656758453";"9.80660726368";"2.80573960363e-05";"0.16879220922";"0.0336364389494";"0.592973648236";"0.22119307708";"0.043439067636";"0.0412141695381";"0.0456639657339";"0.00314648106495";"88.0";"88.0";"88.0";"";"0.414784350057";"0.414784350057";"0.414784350057";"0.314893941379";"50.0621488752";"50.0621488752";"50.0621488752";"0.713494144068";"267.419526236";"265.902656354";"268.936396117";"2.14517795877";"199.469677554";"188.400660561";"201.907414075";"3.66943291847";"";"";"";"";"";"";"";"";"0.997117327339";"0.994983315598";"0.999251339081";"0.00301794834709";"9242.0";"9242.0";"9242.0";"";"37.6162718456";"37.6162718456";"37.6162718456";"0.226563928326";"0.1390201";"0.1390201";"0.1390201";"";"Still";"U10"
"2491";"19805";"146.0";"";"80.0";"10.5401391667";"4.41821861531";"29.0194071261";"6.44313575888";"0.987984090305";"0.975486679037";"0.997245212816";"0.0112344835993";"9.80665115175";"9.80665027234";"9.80665168122";"6.20909372048e-07";"1.40969754783";"0.509474784367";"3.43949765744";"1.07942264348";"1.79878520321";"0.741434349855";"3.02252607934";"0.927605616421";"";"";"";"";"18.1417699106";"10.3915530581";"25.8919867631";"10.9604617841";"54.3163998775";"49.250152791";"59.6624584199";"2.77099462482";"91.9853532627";"88.9656490942";"95.0050574312";"4.27050658945";"336.947693125";"336.832299277";"337.063086974";"0.163191545563";"1012.0081";"1012.0081";"1012.0081";"0.00593969696192";"";"";"";"";"0.796892485876";"0.764141580626";"0.814751861504";"0.0284019079203";"29514.0";"29514.0";"29514.0";"";"61.7698094036";"61.7698094036";"61.7698094036";"4.54934909866";"1.2744019";"1.2744019";"1.2744019";"";"Walking";"U3"
"2492";"10506";"24.0";"";"85.0";"9.9141160967";"4.87421848308";"12.5445601121";"1.40960631416";"0.984341074031";"0.972613605095";"0.999943095269";"0.0105789415185";"9.80652713569";"9.80652713569";"9.80652713569";"2.80173030823e-05";"0.100013287968";"0.0695528480119";"0.130473727925";"0.0430775673024";"0.236093070579";"0.0801049097336";"0.41899655102";"0.177210982978";"560.0";"560.0";"560.0";"";"2.06297052648";"2.06297052648";"2.06297052648";"0.215654402344";"38.4359247645";"38.4359247645";"38.4359247645";"0.113348870793";"351.089289688";"344.840061432";"357.338517944";"8.837743354";"315.84522368";"301.736826671";"346.4943165";"14.237244248";"";"";"";"";"";"";"";"";"0.456028835464";"0.456028835464";"0.456028835464";"0.007793201211";"";"";"";"";"87.4637589983";"87.4637589983";"87.4637589983";"0.00562578031247";"10.725255";"10.725255";"10.725255";"";"Car";"U10"
"2496";"516";"48.0";"";"100.0";"9.89193268106";"7.80787625146";"12.5109296643";"1.35762746921";"0.920666397927";"0.898490667501";"0.940860677937";"0.0175055014777";"9.80665007237";"9.80664964218";"9.80665051672";"3.20671431089e-07";"0.202924066302";"0.0812153868769";"0.338932213444";"0.0828028086121";"0.222805836524";"0.0321735969217";"0.433465342556";"0.132376802894";"";"";"";"";"1.37100676756";"0.667853264548";"2.00521516715";"0.73311550887";"27.830584481";"25.0598598854";"28.8950919212";"1.26094762406";"119.986319394";"118.250310091";"121.996725126";"1.88822044629";"266.339648533";"257.54655623";"280.258330175";"10.0688315826";"";"";"";"";"";"";"";"";"0.728676384187";"0.717090799098";"0.736478308582";"0.0062621377791";"";"";"";"";"89.7522400151";"89.7495551288";"89.7549249014";"0.003797002669";"";"";"";"";"Bus";"U1"
"2497";"5383";"345.0";"";"92.0";"10.1743707077";"10.1095630521";"10.2087550136";"0.0315688531116";"0.987788302535";"0.98772588573";"0.987822594861";"2.99115379255e-05";"9.80665043153";"9.80665005366";"9.80665083957";"3.4298713381e-07";"0.0070360156645";"0.00159313739379";"0.0215939093066";"0.00459376579042";"0.0391309361395";"0.035365294043";"0.0464084313714";"0.0036492246639";"";"";"";"";"0.0290318092283";"0.00568677673147";"0.0581973947684";"0.0227831370469";"91.3574959755";"89.271953189";"93.1455098334";"1.48657133381";"193.552886516";"191.223339818";"198.356383796";"3.25378176929";"183.124799461";"183.11319439";"183.141130486";"0.0128294226842";"";"";"";"";"";"";"";"";"0.999188131988";"0.99918107456";"0.999197740779";"4.76590446576e-06";"";"";"";"";"86.860289943";"86.860289943";"86.860289943";"0.017143770491";"";"";"";"";"Train";"U1"
"2498";"4410";"19.0";"";"100.0";"9.65442907265";"9.45759457528";"9.78732411573";"0.0848591622042";"0.999029612462";"0.999019712412";"0.999039512511";"1.4000784271e-05";"9.80665028331";"9.80664968132";"9.80665085055";"2.80496969991e-07";"0.00972386434122";"0.00210842003712";"0.0208587929052";"0.00418461245247";"0.0390711295478";"0.0332922935962";"0.0473808388926";"0.00502514278498";"125.5";"48.0";"203.0";"109.601551084";"0.147527714246";"0.067425599997";"0.243065098622";"0.0747172395132";"48.0650482213";"45.7847495578";"50.5985846368";"1.47910972295";"124.528512846";"123.221482247";"126.380271251";"1.64834258573";"35.6887763096";"35.2391284078";"36.1384242114";"0.635898161018";"";"";"";"";"";"";"";"";"0.307663806326";"0.302502788331";"0.314690912939";"0.00442660020105";"";"";"";"";"89.6808691749";"89.6808691749";"89.6808691749";"0.0648249172977";"";"";"";"";"Train";"U1"
"2499";"2849";"46.0";"";"100.0";"9.93959741887";"9.92113275279";"9.95616405407";"0.00970726331991";"0.972781601483";"0.972734750893";"0.972880080748";"6.64907968022e-05";"9.8066500967";"9.80664998352";"9.80665024095";"1.14176883381e-07";"0.00935498671376";"0.00187080470274";"0.0286897936781";"0.00634710147811";"0.0352910521307";"0.028156600379";"0.0435554239129";"0.00414327703075";"14.0";"14.0";"14.0";"";"0.0399099413489";"0.00990765100345";"0.113417461263";"0.0401499289476";"43.9944882586";"43.2794471037";"44.7095294136";"1.01122089899";"141.593519316";"141.069987433";"141.874849186";"0.453813807289";"180.505055682";"180.336897926";"180.654915924";"0.17280061948";"";"";"";"";"";"";"";"";"0.999157816208";"0.99906884711";"0.999193744586";"4.28673390475e-05";"";"";"";"";"89.8199458803";"89.8199458803";"89.8199458803";"4.27133318918";"";"";"";"";"Still";"U1"
"2503";"2135";"117.0";"";"100.0";"9.48418776759";"8.22034958793";"10.7402501267";"0.611680556959";"0.34509444361";"0.333030371529";"0.36122367249";"0.0117572530206";"9.80665009798";"9.80664975852";"9.80665057874";"2.60861175365e-07";"0.0342323293857";"0.0100899370307";"0.0882694738112";"0.0207044425374";"0.0602693913484";"0.0354034354177";"0.100207907294";"0.0209874001268";"6.0";"6.0";"6.0";"";"0.397223010105";"0.397223010105";"0.397223010105";"0.306991446287";"153.54675085";"150.621108543";"154.881089269";"1.55655007963";"198.869549362";"197.511727519";"200.227371206";"1.92025006636";"251.384251922";"251.114910919";"251.653592924";"0.380905698639";"";"";"";"";"";"";"";"";"0.876463903327";"0.873465725465";"0.879705597015";"0.00222100356472";"";"";"";"";"89.7681937781";"89.7681937781";"89.7681937781";"0.0119759255332";"25.5";"25.5";"25.5";"";"Car";"U1"
"2507";"7085";"96.0";"";"100.0";"10.0007029088";"6.85684828326";"16.6181262761";"2.73749289536";"0.833170120369";"0.79557641201";"0.852390721824";"0.0325598639879";"9.80665043789";"9.80665000205";"9.80665095687";"3.58985342875e-07";"1.44151739168";"0.219803837313";"3.48809830364";"0.90665844049";"1.4218399018";"0.496911484494";"2.71746952767";"0.689551653757";"";"";"";"";"5.831496264";"5.24306863195";"6.94163591471";"0.961987669532";"43.7541182286";"40.1984988765";"46.0256034715";"2.14367109117";"152.220783113";"148.679553757";"156.586534036";"4.01745704953";"168.712471897";"155.936662779";"177.533309748";"8.61783450923";"";"";"";"";"";"";"";"";"0.989127114182";"0.958848445867";"0.999664081937";"0.0151398207902";"3979.0";"3976.0";"3982.0";"4.24264068712";"89.7405037906";"89.7405037906";"89.7405037906";"0.0270703501485";"1.5";"1.5";"1.5";"";"Walking";"U1"
"2512";"19603";"53.0";"";"10.0";"10.057466997";"9.46925071841";"10.7360621039";"0.366150606437";"0.684139355441";"0.68397910465";"0.684573437005";"0.000289662328154";"9.80665016236";"9.80665000371";"9.806650321";"2.24357910953e-07";"0.0194084805459";"0.00681756289294";"0.0324697301314";"0.00913903916882";"0.0138223199486";"0.0105938743012";"0.0184108063309";"0.00408208153883";"126.123";"126.123";"126.123";"1.7013059866";"0.419038217974";"0.361965877811";"0.442661769462";"0.0383634378946";"50.4683911188";"47.7346349879";"52.2766733274";"0.981000925066";"81.0074491895";"78.5983410687";"82.7187913204";"2.14701783915";"90.9254358208";"90.9224567221";"90.9284149194";"0.00421308171449";"1033.3397";"1033.3397";"1033.3397";"0.00615182899623";"";"";"";"";"0.71335999622";"0.711729709006";"0.714553499936";"0.000891290015279";"";"";"";"";"";"";"";"";"31.660631";"31.660631";"31.660631";"";"Train";"U3"
"2513";"7792";"90.0";"";"100.0";"11.3028967724";"5.63231326888";"24.9791591089";"5.32969128842";"0.891322161844";"0.845015988097";"0.918436941893";"0.0291068035899";"9.80665023365";"9.80664974719";"9.80665098625";"4.08159325056e-07";"1.68990472843";"0.429499886458";"3.21031713814";"0.850571403226";"1.18671815474";"0.477420726234";"2.75558062226";"0.769525603515";"";"";"";"";"5.06042948251";"3.5434112631";"6.9740710788";"1.62747440838";"43.5732549163";"41.7901618681";"45.718193796";"1.66727095023";"102.840535052";"97.4987612223";"111.156701026";"6.08973696917";"236.075620995";"232.187361013";"239.105976652";"3.53819310699";"";"";"";"";"";"";"";"";"0.98312241753";"0.970982066066";"0.993451947997";"0.00755104993967";"4212.0";"4212.0";"4212.0";"";"89.7441820344";"89.7441820344";"89.7441820344";"0.045772001533";"1.25";"1.25";"1.25";"";"Walking";"U1"
